alert_id,traveler_id,passport_number,alert_type,severity,issued_by,issued_date,expiry_date,is_active,notes
6178,12,SYR81286543,Immigration Violation,Critical,FIA Cyber Crime Wing,2025-07-12,2026-08-06,0,Multiple entry/exit irregularities within 90-day period.
6179,113658,PAK69134981,Immigration Violation,Low,UNHCR Referral,2025-12-20,2026-10-03,1,Document discrepancy detected during verification.
6180,7507,SDN76082234,Security,High,IB (Intelligence Bureau),2025-11-24,2026-04-14,1,
6181,124686,PAK23576585,ECL,Medium,ANF (Anti-Narcotics Force),2025-10-06,2026-11-17,1,Multiple entry/exit irregularities within 90-day period.
6182,59459,AFG24122710,Security,High,Interpol NCB Islamabad,2025-06-17,2026-02-19,1,Multiple entry/exit irregularities within 90-day period.
6183,56799,AFG81703318,Immigration Violation,Critical,UNHCR Referral,2025-01-13,2025-12-16,1,Repeated visa violations across multiple jurisdictions.
6184,103324,PAK84300135,Security,High,Sindh Police CTD,2025-02-08,,1,Repeated visa violations across multiple jurisdictions.
6185,61873,LBY43973002,Immigration Violation,Medium,Balochistan Police,2025-03-20,2025-09-22,1,Tip-off received from confidential informant.
6186,128603,AFG17569577,Interpol,Critical,Ministry of Interior,2025-05-17,2026-01-03,1,Tip-off received from confidential informant.
6187,40,AFG93568503,Interpol,High,NACTA,2025-05-26,2026-05-28,0,Financial transaction monitoring triggered alert.
6188,91505,PAK85997890,Fraud,Critical,Punjab Police CTD,2025-03-26,,1,Associated with known smuggling network.
6189,22257,SYR36457109,Fraud,High,NACTA,2025-11-02,2026-09-17,1,Document discrepancy detected during verification.
6190,123876,,Fraud,Medium,NAB (National Accountability Bureau),2025-10-09,,1,Multiple entry/exit irregularities within 90-day period.
6191,146044,AFG14735259,Lost Document,Low,UNHCR Referral,2025-04-18,2026-02-19,1,Subject flagged during routine screening at Allama Iqbal Airport.
6192,19944,PAK81343690,Immigration Violation,High,Interpol NCB Islamabad,2025-02-12,2025-06-10,1,Subject identified through biometric cross-match.
6193,117519,PAK54059337,Security,Medium,FIA Counter-Terrorism Wing,2025-03-20,2027-03-07,1,Subject identified through biometric cross-match.
6194,51748,PAK48919190,Criminal,Medium,Punjab Police CTD,2025-10-09,2026-09-07,1,Interpol Red Notice reference: A-1345/2025.
6195,64766,,Lost Document,Low,Sindh Police CTD,2025-12-22,,1,Multiple entry/exit irregularities within 90-day period.
6196,62540,IND16520520,Immigration Violation,High,FIA Counter-Terrorism Wing,2025-04-12,2027-04-04,1,Financial transaction monitoring triggered alert.
6197,101903,AFG59542735,Security,High,IB (Intelligence Bureau),2025-01-24,2026-12-27,1,Subject flagged during routine screening at Wagah Border.
6198,9232,AFG48043708,Criminal,Critical,ANF (Anti-Narcotics Force),2025-01-18,2026-11-12,1,Alert raised based on travel pattern analysis.
6199,91423,EGY54034977,Fraud,Medium,KP Police CTD,2025-09-12,2026-03-31,1,Interpol Red Notice reference: A-5646/2025.
6200,103492,AFG99171938,Fraud,High,FIA Immigration Wing,2025-01-28,2026-02-11,0,Subject flagged during routine screening at Islamabad Airport.
6201,20824,BGD56766411,Security,Medium,ANF (Anti-Narcotics Force),2025-12-03,2027-03-01,1,Subject identified through biometric cross-match.
6202,18706,IND11314429,Security,High,Interpol NCB Islamabad,2025-01-21,2026-03-14,1,Document discrepancy detected during verification.
6203,67532,AFG72954765,Lost Document,High,Interpol NCB Islamabad,2025-04-02,2025-09-20,1,Alert raised based on travel pattern analysis.
6204,39938,PAK28037595,Criminal,High,UNHCR Referral,2025-06-19,2026-12-17,1,Subject linked to ongoing investigation case #33860.
6205,73320,IND67106558,Security,High,FIA Cyber Crime Wing,2025-03-28,2025-08-10,1,Associated with known smuggling network.
6206,80948,NGA38934304,Trafficking,Medium,ANF (Anti-Narcotics Force),2025-05-05,2027-02-17,1,Document discrepancy detected during verification.
6207,39666,SYR67704497,Criminal,Critical,Sindh Police CTD,2025-01-26,2026-12-31,1,Document discrepancy detected during verification.
6208,83110,PAK58911708,ECL,Medium,Foreign Government Request,2025-06-03,2026-08-23,1,Tip-off received from confidential informant.
6209,75790,PAK49208056,Immigration Violation,Low,FIA Immigration Wing,2025-02-25,,0,Multiple entry/exit irregularities within 90-day period.
6210,2664,PAK29469918,ECL,High,FIA Immigration Wing,2025-05-01,2025-11-12,1,Reported by foreign intelligence liaison.
6211,76369,,Security,Critical,UNHCR Referral,2025-08-02,2026-04-22,1,Subject flagged during routine screening at Wagah Border.
6212,138686,PAK19005329,ECL,High,FIA Immigration Wing,2025-01-21,2026-08-31,1,Tip-off received from confidential informant.
6213,136396,AFG89506850,Lost Document,Medium,Sindh Police CTD,2025-08-11,2026-10-01,0,Document discrepancy detected during verification.
6214,60909,AFG19321038,Security,High,IB (Intelligence Bureau),2025-09-08,2027-08-05,1,Document discrepancy detected during verification.
6215,147206,PAK64984105,Lost Document,Low,UNHCR Referral,2025-06-24,2026-03-31,1,Associated with known smuggling network.
6216,95134,PAK93928315,Criminal,Medium,FIA Counter-Terrorism Wing,2025-03-01,2025-06-22,1,Interpol Red Notice reference: A-7402/2025.
6217,104491,AFG62762116,Security,Low,Interpol NCB Islamabad,2025-03-11,2026-07-14,0,Subject identified through biometric cross-match.
6218,133776,PAK46549608,Security,Critical,Balochistan Police,2025-06-21,2026-11-18,1,Associated with known smuggling network.
6219,95547,SOM50684219,Security,High,NACTA,2025-09-19,,0,ECL match confirmed during departure screening.
6220,128246,AFG24603315,Interpol,Critical,Punjab Police CTD,2025-05-17,2026-01-04,1,Subject flagged during routine screening at Chaman Border.
6221,61519,AFG85452893,Security,Critical,Foreign Government Request,2025-05-17,2027-04-11,1,
6222,34291,NPL64585416,Immigration Violation,Medium,Ministry of Interior,2025-03-17,2026-10-03,1,Tip-off received from confidential informant.
6223,3896,,ECL,Medium,UNHCR Referral,2025-09-01,2026-07-18,1,ECL match confirmed during departure screening.
6224,123987,AFG63143165,Security,High,Punjab Police CTD,2025-09-27,,0,Interpol Red Notice reference: A-7629/2025.
6225,137893,PAK83683950,ECL,High,UNHCR Referral,2025-06-11,2025-11-23,0,Repeated visa violations across multiple jurisdictions.
6226,47367,PAK96971705,Immigration Violation,Low,Foreign Government Request,2025-07-21,,1,Tip-off received from confidential informant.
6227,69105,AFG43685537,Fraud,Medium,Foreign Government Request,2025-09-12,2026-11-18,1,Subject identified through biometric cross-match.
6228,106288,AFG74617422,Immigration Violation,Medium,IB (Intelligence Bureau),2025-11-24,2026-07-05,0,Subject used altered travel documents.
6229,86023,SOM82439239,Interpol,Critical,FIA Immigration Wing,2025-04-24,2025-07-24,1,Financial transaction monitoring triggered alert.
6230,11649,PAK17176567,Immigration Violation,High,Ministry of Interior,2025-05-17,,1,Repeated visa violations across multiple jurisdictions.
6231,75762,AFG31221578,Lost Document,Critical,NACTA,2025-01-21,2026-04-08,1,Document discrepancy detected during verification.
6232,13146,PAK48998134,Lost Document,Medium,Sindh Police CTD,2025-06-27,2027-04-12,1,Subject flagged during routine screening at Jinnah International.
6233,113832,PAK74861102,ECL,High,Interpol NCB Islamabad,2025-04-06,2026-11-06,1,Subject linked to ongoing investigation case #29428.
6234,32071,AFG97382271,Security,High,FIA Cyber Crime Wing,2025-12-11,,0,Tip-off received from confidential informant.
6235,118744,IRN67941302,Immigration Violation,Low,FIA Immigration Wing,2025-03-06,2027-02-11,1,Repeated visa violations across multiple jurisdictions.
6236,66083,AFG48551323,Trafficking,Critical,FIA Counter-Terrorism Wing,2025-04-16,,1,Reported by foreign intelligence liaison.
6237,62509,PAK41724106,Immigration Violation,Medium,IB (Intelligence Bureau),2025-01-10,2025-09-13,1,Tip-off received from confidential informant.
6238,22391,PAK81088258,Immigration Violation,Medium,NACTA,2025-12-27,,1,Multiple entry/exit irregularities within 90-day period.
6239,107652,PAK66508119,Lost Document,Low,ISI,2025-05-08,2026-06-21,1,Associated with known smuggling network.
6240,4044,SSD38338100,Interpol,Critical,KP Police CTD,2025-10-25,,0,Subject used altered travel documents.
6241,17357,PAK38183925,Smuggling,Critical,Punjab Police CTD,2025-03-01,2026-05-27,1,Subject linked to ongoing investigation case #88004.
6242,75666,PAK95267243,Immigration Violation,Medium,IB (Intelligence Bureau),2025-06-02,2027-02-14,1,
6243,71456,SYR86727118,Interpol,Critical,FIA Immigration Wing,2025-02-25,2027-02-25,0,Subject identified through biometric cross-match.
6244,32327,PAK57988419,ECL,Medium,Sindh Police CTD,2025-03-03,2025-10-05,1,Subject identified through biometric cross-match.
6245,45940,PAK70425512,Immigration Violation,High,Ministry of Interior,2025-04-28,2026-01-21,1,Document discrepancy detected during verification.
6246,1740,SOM93372541,Immigration Violation,Low,IB (Intelligence Bureau),2025-05-13,2025-09-30,1,Interpol Red Notice reference: A-5816/2025.
6247,63938,PAK21103302,Immigration Violation,Medium,ISI,2025-10-07,2027-08-11,1,Repeated visa violations across multiple jurisdictions.
6248,109853,PAK99625453,ECL,High,FIA Cyber Crime Wing,2025-12-03,,1,Multiple entry/exit irregularities within 90-day period.
6249,97363,AFG26988005,Security,Critical,KP Police CTD,2025-12-25,2026-07-12,1,Document discrepancy detected during verification.
6250,27851,PAK37065762,Criminal,Critical,ANF (Anti-Narcotics Force),2025-12-09,2026-08-22,1,Subject flagged during routine screening at Torkham Border.
6251,22558,SDN51208834,Immigration Violation,Low,Ministry of Interior,2025-04-13,2027-03-13,1,Associated with known smuggling network.
6252,49757,PAK93168583,Fraud,Medium,Punjab Police CTD,2025-04-20,2025-11-18,1,Subject identified through biometric cross-match.
6253,101097,AFG87270045,Security,Critical,IB (Intelligence Bureau),2025-06-05,2027-03-31,1,Tip-off received from confidential informant.
6254,46478,PAK38601107,ECL,Critical,UNHCR Referral,2025-12-05,2026-11-10,1,
6255,76682,SDN78805058,Criminal,Medium,Balochistan Police,2025-09-02,2027-04-27,1,Multiple entry/exit irregularities within 90-day period.
6256,4774,AFG29574949,Immigration Violation,Low,NAB (National Accountability Bureau),2025-12-23,2027-08-07,0,Reported by foreign intelligence liaison.
6257,31927,YEM85255506,Security,Medium,UNHCR Referral,2025-02-25,2025-10-08,0,Reported by foreign intelligence liaison.
6258,38392,PAK63323723,Immigration Violation,High,Balochistan Police,2025-12-20,2027-12-07,1,ECL match confirmed during departure screening.
6259,118606,,Immigration Violation,Low,UNHCR Referral,2025-12-07,2027-10-05,0,
6260,112703,PAK35959968,ECL,Critical,NACTA,2025-03-23,2026-09-02,1,Alert raised based on travel pattern analysis.
6261,71611,SYR52995199,Immigration Violation,Medium,Balochistan Police,2025-06-24,,1,Associated with known smuggling network.
6262,28436,PAK13057695,ECL,High,NAB (National Accountability Bureau),2025-10-22,2026-05-01,1,Document discrepancy detected during verification.
6263,106883,BGD99049022,Criminal,High,Foreign Government Request,2025-06-10,2026-01-10,1,ECL match confirmed during departure screening.
6264,54075,AFG50872120,Security,Critical,FIA Counter-Terrorism Wing,2025-05-13,2027-03-01,1,Reported by foreign intelligence liaison.
6265,125089,AFG33583572,Trafficking,Critical,Border Security Force,2025-12-05,2027-02-28,1,Associated with known smuggling network.
6266,129952,AFG95648281,Interpol,High,FIA Cyber Crime Wing,2025-12-08,2027-04-29,1,
6267,76897,SYR30203352,Interpol,High,IB (Intelligence Bureau),2025-06-19,2027-03-17,1,Financial transaction monitoring triggered alert.
6268,143829,PAK58983014,Security,Critical,FIA Cyber Crime Wing,2025-06-10,2025-10-24,1,
6269,134481,AFG91104282,Security,High,KP Police CTD,2025-04-12,2026-08-10,0,
6270,10853,PAK88915965,Security,High,NAB (National Accountability Bureau),2025-12-05,,1,ECL match confirmed during departure screening.
6271,77150,IND54306265,Criminal,High,NACTA,2025-03-12,2025-09-13,1,Document discrepancy detected during verification.
6272,46877,AFG16367667,Criminal,Critical,FIA Cyber Crime Wing,2025-04-15,,1,Repeated visa violations across multiple jurisdictions.
6273,96957,FRA33940718,Criminal,Critical,Border Security Force,2025-08-01,,0,Associated with known smuggling network.
6274,71422,MMR43485030,Security,High,NACTA,2025-05-04,,1,Subject identified through biometric cross-match.
6275,107855,PAK14982990,ECL,Low,FIA Immigration Wing,2025-10-09,2026-03-08,1,Multiple entry/exit irregularities within 90-day period.
6276,70072,PAK64308165,Lost Document,Low,KP Police CTD,2025-11-25,2026-02-25,1,Subject identified through biometric cross-match.
6277,28274,PSE61285325,Interpol,Critical,Balochistan Police,2025-04-07,2026-10-12,1,Subject linked to ongoing investigation case #26060.
6278,9847,SOM97576326,Interpol,High,KP Police CTD,2025-07-05,,1,Subject identified through biometric cross-match.
6279,118229,PAK73710348,Immigration Violation,Medium,Punjab Police CTD,2025-04-01,2026-09-02,0,
6280,143775,PAK98681586,Immigration Violation,Low,KP Police CTD,2025-02-21,2026-05-10,1,Interpol Red Notice reference: A-2171/2025.
6281,87437,IND97188258,Fraud,Critical,Sindh Police CTD,2025-06-20,,1,Financial transaction monitoring triggered alert.
6282,102163,SAU75894618,Fraud,High,IB (Intelligence Bureau),2025-11-18,2026-08-16,1,Subject linked to ongoing investigation case #94491.
6283,131024,PAK94918628,ECL,Critical,UNHCR Referral,2025-03-23,2025-11-29,1,Interpol Red Notice reference: A-6980/2025.
6284,14287,IND57589491,Criminal,High,ANF (Anti-Narcotics Force),2025-09-13,2026-12-08,1,Subject linked to ongoing investigation case #17403.
6285,67833,IRQ49915342,Lost Document,High,Foreign Government Request,2025-12-04,2026-03-13,1,
6286,10926,UZB64514791,Immigration Violation,Low,Foreign Government Request,2025-12-25,2027-07-09,1,Multiple entry/exit irregularities within 90-day period.
6287,141289,PAK21275032,Immigration Violation,Low,ISI,2025-07-06,2026-10-06,1,Repeated visa violations across multiple jurisdictions.
6288,96351,PAK68779416,Fraud,Medium,UNHCR Referral,2025-04-22,2025-07-25,1,Subject flagged during routine screening at Jinnah International.
6289,54920,AFG30468356,Lost Document,Medium,Interpol NCB Islamabad,2025-02-27,2027-02-08,1,Financial transaction monitoring triggered alert.
6290,102136,IRQ85411907,Immigration Violation,Low,Interpol NCB Islamabad,2025-10-07,2027-03-13,1,Multiple entry/exit irregularities within 90-day period.
6291,65315,PAK89915222,ECL,High,UNHCR Referral,2025-01-12,2026-12-14,1,Associated with known smuggling network.
6292,43854,PAK84292628,ECL,Medium,FIA Immigration Wing,2025-01-02,2026-05-06,1,ECL match confirmed during departure screening.
6293,1486,PAK78127214,ECL,Medium,Balochistan Police,2025-01-20,2026-03-12,1,ECL match confirmed during departure screening.
6294,127936,MMR33013078,Interpol,High,Sindh Police CTD,2025-04-15,2026-10-29,0,Tip-off received from confidential informant.
6295,48041,PAK89740105,Lost Document,Low,UNHCR Referral,2025-10-22,,0,Financial transaction monitoring triggered alert.
6296,74563,PAK20152000,Security,High,NAB (National Accountability Bureau),2025-01-03,,1,Financial transaction monitoring triggered alert.
6297,50936,SSD31965491,Security,Medium,Sindh Police CTD,2025-04-06,,1,Subject linked to ongoing investigation case #31984.
6298,67785,PAK58941285,Immigration Violation,Medium,NAB (National Accountability Bureau),2025-01-22,2026-10-03,1,Associated with known smuggling network.
6299,74928,CHN39920318,Immigration Violation,Medium,NACTA,2025-06-09,2026-05-25,1,Reported by foreign intelligence liaison.
6300,113675,SSD31562431,Interpol,Critical,NAB (National Accountability Bureau),2025-08-09,2025-11-29,1,Associated with known smuggling network.
6301,9340,AFG11272607,Interpol,High,ANF (Anti-Narcotics Force),2025-02-06,2025-06-15,1,Document discrepancy detected during verification.
